Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Libellé;Nb de ménages fiscaux 2021;Médiane du niveau de vie 2021
34135;Lespignan;1570;21340
34136;Lézignan-la-Cèbe;665;20790
34137;Liausson;86;19820
34138;Lieuran-Cabrières;145;24640
34139;Lieuran-lès-Béziers;657;23340
34140;Lignan-sur-Orb;1446;23050
34141;La Livinière;244;18790
34142;Lodève;3717;18140
34143;Loupian;983;21680
34144;Lunas;306;20560
34145;Lunel;11238;19600
34146;Lunel-Viel;1762;21680
34147;Magalas;1422;21650
34148;Maraussan;2013;21930
34149;Margon;311;20560
34150;Marseillan;4193;20880
34151;Marsillargues;3033;21260
34152;Mas-de-Londres;256;25320
34153;Les Matelles;864;28150
34154;Mauguio;9007;25140
34155;Maureilhan;1051;22070
34156;Mérifons;N/A - résultat non disponible;N/A - résultat non disponible
34157;Mèze;5646;21470
34158;Minerve;56;15300
34159;Mireval;1375;24520
34160;Mons;347;20150
34161;Montady;1704;22230
34162;Montagnac;1884;18320
34163;Montarnaud;1572;24730
34164;Montaud;412;26620
34165;Montbazin;1162;23620
34166;Montblanc;1191;22230
34167;Montels;101;21650
34168;Montesquieu;N/A - résultat non disponible;N/A - résultat non disponible
34169;Montferrier-sur-Lez;1710;33630
34170;Montouliers;117;21300
34171;Montoulieu;71;20250
34172;Montpellier;124297;19670
34173;Montpeyroux;614;22730
34174;Moulès-et-Baucels;370;21360
34175;Mourèze;88;21550
34176;Mudaison;1223;24820
34177;Murles;139;28130
34178;Murviel-lès-Béziers;1339;21120
34179;Murviel-lès-Montpellier;722;25830
34180;Nébian;678;21400
34181;Neffiès;487;20930
34182;Nézignan-l'Évêque;745;23420
34183;Nissan-lez-Enserune;1824;21220
34184;Nizas;331;21800
34185;Notre-Dame-de-Londres;241;24080
34186;Octon;209;21420
34187;Olargues;257;18510
34188;Olmet-et-Villecun;86;19210
34189;Olonzac;773;18780
34190;Oupia;143;17250
34191;Pailhès;268;24330
34192;Palavas-les-Flots;4240;22190
34193;Pardailhan;103;18680
34194;Paulhan;1739;20570
34195;Pégairolles-de-Buèges;N/A - résultat non disponible;N/A - résultat non disponible
34196;Pégairolles-de-l'Escalette;86;21400
34197;Péret;494;21000
34198;Pérols;4321;26950
34199;Pézenas;3913;18750
34200;Pézènes-les-Mines;104;22370
34201;Pierrerue;138;21190
34202;Pignan;3408;24090
34203;Pinet;800;21800
34204;Plaissan;661;21760
34205;Les Plans;141;21290
34206;Poilhes;247;22090
34207;Pomérols;1184;21510
34208;Popian;161;24620
34209;Portiragnes;1687;22350
34210;Le Pouget;936;22190
34211;Le Poujol-sur-Orb;500;19740
34212;Poujols;81;20970
34213;Poussan;2545;23060
34214;Pouzolles;545;21590
34215;Pouzols;396;23720
34216;Le Pradal;141;22880
34217;Prades-le-Lez;2613;26410
34218;Prades-sur-Vernazobre;153;20150
34219;Prémian;254;19730
34220;Le Puech;114;24050
34221;Puéchabon;234;21260
34222;Puilacher;223;23540
34223;Puimisson;516;22900
34224;Puissalicon;571;22600
34225;Puisserguier;1426;20670
34226;Quarante;785;19980
34227;Restinclières;948;26280
34228;Rieussec;N/A - résultat non disponible;N/A - résultat non disponible
34229;Riols;373;20600
34230;Les Rives;72;21560
34231;Romiguières;N/A - résultat non disponible;N/A - résultat non disponible
34232;Roquebrun;324;19200
34233;Roqueredonde;65;17480
34234;Roquessels;N/A - résultat non disponible;N/A - résultat non disponible
34235;Rosis;159;19300
34236;Rouet;N/A - résultat non disponible;N/A - résultat non disponible
34237;Roujan;1124;21360
34238;Saint-André-de-Buèges;N/A - résultat non disponible;N/A - résultat non disponible
34239;Saint-André-de-Sangonis;2650;21660
34240;Saint-Aunès;1670;27160
34241;Saint-Bauzille-de-la-Sylve;404;22740
34242;Saint-Bauzille-de-Montmel;485;27620
34243;Saint-Bauzille-de-Putois;843;21100
34244;Saint-Brès;1490;24650
34245;Saint-Chinian;883;19720
34246;Entre-Vignes;851;25740
34247;Saint-Clément-de-Rivière;1956;34870
34248;Sainte-Croix-de-Quintillargues;326;27460
34249;Saint-Drézéry;1160;27330
34250;Saint-Étienne-d'Albagnan;161;19920
34251;Saint-Étienne-de-Gourgas;204;21630
34252;Saint-Étienne-Estréchoux;130;18610
34253;Saint-Félix-de-l'Héras;N/A - résultat non disponible;N/A - résultat non disponible
34254;Saint-Félix-de-Lodez;493;23930
34255;Saint-Gély-du-Fesc;4270;29940
34256;Saint-Geniès-des-Mourgues;880;27690
34257;Saint-Geniès-de-Varensal;95;17740
34258;Saint-Geniès-de-Fontedit;726;23050
34259;Saint-Georges-d'Orques;2320;25520
34260;Saint-Gervais-sur-Mare;399;19550
34261;Saint-Guilhem-le-Désert;128;19390
34262;Saint-Guiraud;116;25250
34263;Saint-Hilaire-de-Beauvoir;177;25100
34264;Saint-Jean-de-Buèges;103;17210
34265;Saint-Jean-de-Cornies;292;28110
34266;Saint-Jean-de-Cuculles;207;29770
34267;Saint-Jean-de-Fos;791;21990
34268;Saint-Jean-de-la-Blaquière;304;21570
34269;Saint-Jean-de-Minervois;72;17230
34270;Saint-Jean-de-Védas;5703;25510
34271;Saint-Julien;126;18050
34272;Saint-Just;1289;24370
34273;Saint-Martin-de-l'Arçon;70;21270
34274;Saint-Martin-de-Londres;1118;24630
34276;Saint-Mathieu-de-Tréviers;2000;25010
34277;Saint-Maurice-Navacelles;88;16900
34278;Saint-Michel;N/A - résultat non disponible;N/A - résultat non disponible
34279;Saint-Nazaire-de-Ladarez;163;18720
34280;Saint-Nazaire-de-Pézan;254;22140
34281;Saint-Pargoire;1006;20910
34282;Saint-Paul-et-Valmalle;519;25710
34283;Saint-Pierre-de-la-Fage;58;20940
34284;Saint-Pons-de-Thomières;876;16920
34285;Saint-Pons-de-Mauchiens;289;21080
34286;Saint-Privat;198;17930
34287;Saint-Saturnin-de-Lucian;131;20880
34288;Saint-Sériès;395;27150
34289;Saint-Thibéry;1353;20600
34290;Saint-Vincent-de-Barbeyrargues;286;28520
34291;Saint-Vincent-d'Olargues;189;18730
34292;Salasc;158;21740
34293;La Salvetat-sur-Agout;532;20480
34294;Saturargues;405;24400
34295;Saussan;718;26260
34296;Saussines;410;25470
34297;Sauteyrargues;168;25130
34298;Sauvian;2481;22270
34299;Sérignan;4151;21240
34300;Servian;2284;21670
34301;Sète;22712;19960
34302;Siran;327;19730
34303;Sorbs;N/A - résultat non disponible;N/A - résultat non disponible
34304;Soubès;417;21290
34305;Le Soulié;61;17580
34306;Soumont;113;18140
34307;Sussargues;1147;28460
34308;Taussac-la-Billière;219;21340
34309;Teyran;1897;29970
34310;Thézan-lès-Béziers;1291;22860
34311;Tourbes;800;23590
34312;La Tour-sur-Orb;625;21430
34313;Tressan;310;21340
34314;Le Triadou;245;27910
34315;Usclas-d'Hérault;171;22830
34316;Usclas-du-Bosc;100;24390
34317;La Vacquerie-et-Saint-Martin-de-Castries;97;18230
34318;Vacquières;285;23000
34319;Vailhan;71;18130
34320;Vailhauquès;1009;27230
34321;Valergues;856;24940
34322;Valflaunès;319;27100
34323;Valmascle;N/A - résultat non disponible;N/A - résultat non disponible
34324;Valras-Plage;2992;20760
34325;Valros;754;21700
34326;Vélieux;N/A - résultat non disponible;N/A - résultat non disponible
34327;Vendargues;2966;25340
34328;Vendémian;492;23030
34329;Vendres;1180;22350
34331;Verreries-de-Moussans;N/A - résultat non disponible;N/A - résultat non disponible
34332;Vias;2887;19780
34333;Vic-la-Gardiole;1577;22730
34334;Vieussan;117;16530
34335;Villemagne-l'Argentière;196;22070
34336;Villeneuve-lès-Béziers;2066;20500
34337;Villeneuve-lès-Maguelone;3917;24010
34338;Villeneuvette;N/A - résultat non disponible;N/A - résultat non disponible
34339;Villespassans;90;18120
34340;Villetelle;633;26660
34341;Villeveyrac;1517;22720
34342;Viols-en-Laval;91;26290
34343;Viols-le-Fort;518;23330
34344;La Grande-Motte;6547;23390
35001;Acigné;2934;25850
35002;Amanlis;674;25150
35003;Andouillé-Neuville;347;22880
35004;Val-Couesnon;1709;21200
35005;Arbrissel;110;21640
35006;Argentré-du-Plessis;1877;23260
35007;Aubigné;163;24420
35008;Availles-sur-Seiche;231;22180
35009;Baguer-Morvan;729;22380
35010;Baguer-Pican;663;22320
35012;Bain-de-Bretagne;3248;22930
35013;Bains-sur-Oust;1579;22800
35014;Bais;964;22050
35015;Balazé;867;23290
35016;Baulon;868;23460
35017;La Baussaine;251;22790
35018;La Bazouge-du-Désert;453;21700
35019;Bazouges-la-Pérouse;795;21050
35021;Beaucé;538;23310
35022;Bécherel;328;21270
35023;Bédée;1868;24780
35024;Betton;5468;26890
35025;Billé;437;22790
35026;Bléruais;43;17750
35027;Boisgervilly;706;22750
35028;Boistrudan;277;22960
35029;Bonnemain;643;20720
35030;La Bosse-de-Bretagne;272;22800
35031;La Bouëxière;1736;24290
35032;Bourgbarré;1793;24630
35033;Bourg-des-Comptes;1290;24440
35034;La Boussac;533;21540
35035;Bovel;220;21420
35037;Bréal-sous-Montfort;2596;24290
35038;Bréal-sous-Vitré;271;23300
35039;Brécé;815;24510
35040;Breteil;1540;23600
35041;Brie;379;23840
35042;Brielles;269;22080
35044;Broualan;152;20490
35045;Bruc-sur-Aff;388;21480
35046;Les Brulais;215;20160
35047;Bruz;8057;25250
35049;Cancale;2854;25380
35050;Cardroc;221;24330
35051;Cesson-Sévigné;7858;29450
35052;Champeaux;196;23890
35054;Chanteloup;694;23630
35055;Chantepie;4987;24870
35056;La Chapelle-aux-Filtzméens;318;22710
35057;La Chapelle-Bouëxic;591;22910
35058;La Chapelle-Chaussée;469;23890
35059;La Chapelle-des-Fougeretz;1888;25490
35060;La Chapelle du Lou du Lac;370;23310
35061;La Chapelle-Erbrée;274;21840
35062;La Chapelle-Fleurigné;984;21980
35063;La Chapelle-Saint-Aubert;176;23380
35064;La Chapelle-de-Brain;511;20420
35065;La Chapelle-Thouarault;937;23720
35066;Chartres-de-Bretagne;3975;23890
35067;Chasné-sur-Illet;601;26210
35068;Châteaubourg;3045;24830
35069;Châteaugiron;4211;26900
35070;Châteauneuf-d'Ille-et-Vilaine;653;22380
35071;Le Châtellier;168;22700
35072;Châtillon-en-Vendelais;726;21810
35075;Chauvigné;332;21820
35076;Chavagne;1908;24610
35077;Chelun;136;20640
35078;Cherrueix;513;22140
35079;Chevaigné;916;26570
35080;Cintré;938;24600
35081;Clayes;355;24420
35082;Coësmes;547;21820
35084;Comblessac;291;21300
35085;Combourg;2755;22720
35086;Combourtillé;229;21560
35087;Cornillé;366;23510
35088;Corps-Nuds;1413;23570
35089;La Couyère;196;22730
35090;Crevin;1055;24190
35091;Le Crouais;220;24090
35092;Cuguen;363;21600
35093;Dinard;5939;25920
35094;Dingé;704;22030
35095;Dol-de-Bretagne;2720;21700
35096;Domagné;1007;23760
35097;Domalain;738;22980
35098;La Dominelais;576;22440
35099;Domloup;1424;26730
35101;Dourdain;454;23050
35102;Drouges;192;21080
35103;Eancé;169;21590
35104;Epiniac;607;22340
35105;Erbrée;687;23740
35106;Ercé-en-Lamée;645;21490
35107;Ercé-près-Liffré;752;25010
35108;Essé;410;23770
35109;Étrelles;976;23730
35110;Feins;402;22210
35111;Le Ferré;297;21070
35114;Forges-la-Forêt;117;20550
35115;Fougères;10249;20620
35116;La Fresnais;1080;21560
35117;Gaël;695;21290
35118;Gahard;583;24060
35119;Gennes-sur-Seiche;337;22880
35120;Gévezé;2355;25190
35121;Gosné;809;24740
35122;La Gouesnière;815;23750
35123;Goven;1704;24650
35124;Grand-Fougeray;1049;22300
35125;La Guerche-de-Bretagne;1903;21050
35126;Guichen;3760;25270
35127;Guignen;1650;23440
35128;Guipel;680;22960
35130;Hédé-Bazouges;932;24700
35131;L'Hermitage;2023;24040
35132;Hirel;628;22390
35133;Iffendic;1815;23340
35134;Les Iffs;108;24430
35135;Irodouër;892;23000
35136;Janzé;3606;23450
35137;Javené;860;23730
35138;Laignelet;463;23920
35139;Laillé;2078;26950
35140;Lalleu;234;20940
35141;Landavran;238;24000
35142;Landéan;517;21380
35143;Landujan;359;22880
35144;Langan;430;22890
35145;Langon;668;20490
35146;Langouet;227;23410
35148;Lanrigan;49;22450
35149;Lassy;650;24690
35150;Lécousse;1492;24230
35151;Lieuron;341;21480
35152;Liffré;3715;25650
35153;Lillemer;149;21220
35154;Livré-sur-Changeon;624;23320
35155;Lohéac;298;22060
35156;Longaulnay;223;23210
35157;Le Loroux;253;20770
35159;Lourmais;132;23710
35160;Loutehel;116;21090
35161;Louvigné-de-Bais;740;23320
35162;Louvigné-du-Désert;1548;20580
35163;Luitré-Dompierre;786;22130
35164;Marcillé-Raoul;314;21880
35165;Marcillé-Robert;382;22660
35166;Marpiré;378;24250
35167;Martigné-Ferchaud;1201;21020
35168;Val d'Anast;1671;21890
35169;Maxent;584;22210
35170;Mecé;252;22250
35171;Médréac;741;22310
35172;Meillac;780;21650
35173;Melesse;2982;26600
35174;Mellé;288;19790
35175;Mernel;451;22040
35176;Guipry-Messac;3194;22370
35177;La Mézière;1995;27620
35178;Mézières-sur-Couesnon;654;24070
35179;Miniac-Morvan;1847;22330
35180;Miniac-sous-Bécherel;297;22430
35181;Le Minihic-sur-Rance;664;27510
35183;Mondevert;311;24000
35184;Montauban-de-Bretagne;2667;23640
35185;Montautour;108;21230
35186;Mont-Dol;474;23120
35187;Monterfil;545;23580
35188;Montfort-sur-Meu;2873;24640
35189;Montgermont;1646;25860
35190;Monthault;113;20240
35191;Les Portes du Coglais;959;21520
35192;Montreuil-des-Landes;100;22390
35193;Montreuil-le-Gast;757;26530
35194;Montreuil-sous-Pérouse;421;25420
35195;Montreuil-sur-Ille;952;23020
35196;Mordelles;3612;23950
35197;Mouazé;596;25970
35198;Moulins;275;23230
35199;Moussé;117;22750
35200;Moutiers;335;22110
35201;Muel;380;20950
35202;La Noë-Blanche;410;22130
35203;La Nouaye;113;25970
35204;Nouvoitou;1426;25160
35205;Noyal-sous-Bazouges;188;22080
35206;Noyal-Châtillon-sur-Seiche;3356;24960
35207;Noyal-sur-Vilaine;2589;26350
35208;Orgères;2256;24350
35210;Pacé;4707;28450
35211;Paimpont;769;23440
35212;Pancé;493;24220
35214;Parcé;263;22260
35215;Parigné;501;21780
35216;Parthenay-de-Bretagne;663;24750
35217;Le Pertre;556;22530
35218;Le Petit-Fougeray;330;24160
35219;Pipriac;1678;21590
35220;Piré-Chancé;1226;24280
35221;Pléchâtel;1112;23260
35222;Pleine-Fougères;892;21110
35223;Plélan-le-Grand;1735;22940
35224;Plerguer;1162;22450
35225;Plesder;347;22840
35226;Pleugueneuc;811;21900
35227;Pleumeleuc;1414;25370
35228;Pleurtuit;3446;23140
35229;Pocé-les-Bois;482;24300
35230;Poilley;158;21970
35231;Poligné;480;23990
35232;Princé;167;19200
35233;Québriac;634;24080
35234;Quédillac;511;22470
35235;Rannée;468;22370
35236;Redon;4345;21610
35237;Renac;459;20880
35238;Rennes;96019;22770
35239;Retiers;1864;21990
35240;Le Rheu;4022;24780
35241;La Richardais;1297;25390
35242;Rimou;178;19080
35243;Romagné;938;23580
35244;Romazy;114;22430
35245;Romillé;1629;24370
35246;Roz-Landrieux;539;22810
35247;Roz-sur-Couesnon;483;21120
35248;Sains;227;21750
35249;Sainte-Anne-sur-Vilaine;468;20230
35250;Saint-Armel;979;24090
35251;Saint-Aubin-d'Aubigné;1705;23610
35252;Saint-Aubin-des-Landes;377;23350
35253;Saint-Aubin-du-Cormier;1465;24390
35255;Saint-Benoît-des-Ondes;454;21910
35256;Saint-Briac-sur-Mer;1212;27560
35257;Maen Roch;2090;22080
35258;Saint-Brieuc-des-Iffs;127;23990
35259;Saint-Broladre;479;20720
35260;Saint-Christophe-des-Bois;238;22330
35261;Saint-Christophe-de-Valains;89;21390
35262;Sainte-Colombe;128;22730
35263;Saint-Coulomb;1338;26740
35264;Saint-Didier;739;25300
35265;Saint-Domineuc;1048;23700
35266;Saint-Erblon;1519;24550
35268;Saint-Ganton;184;21220
35270;Saint-Georges-de-Gréhaigne;161;23210
35271;Saint-Georges-de-Reintembault;577;20830
35272;Saint-Germain-du-Pinel;386;22150
35273;Saint-Germain-en-Coglès;839;22440
35274;Saint-Germain-sur-Ille;386;25110
35275;Saint-Gilles;2256;24910
35276;Saint-Gondran;244;24780
35277;Saint-Gonlay;142;22210
35278;Saint-Grégoire;4264;31110
35279;Saint-Guinoux;509;22780
35280;Saint-Hilaire-des-Landes;436;22230
35281;Saint-Jacques-de-la-Lande;6170;21730
35282;Rives-du-Couesnon;1155;23170
35283;Saint-Jean-sur-Vilaine;526;24660
35284;Saint-Jouan-des-Guérets;1309;24840
35285;Saint-Just;485;21840
35286;Saint-Léger-des-Prés;112;21880
35287;Saint-Lunaire;1374;27300
35288;Saint-Malo;25504;23490
35289;Saint-Malo-de-Phily;441;22150
35290;Saint-Malon-sur-Mel;250;21070
35291;Saint-Marcan;211;21980
35292;Saint-Marc-le-Blanc;696;22310
35294;Sainte-Marie;964;22470
35295;Saint-Maugan;212;21920
35296;Saint-Médard-sur-Ille;518;24250
35297;Saint-Méen-le-Grand;2014;21340
35299;Saint-Méloir-des-Ondes;2055;23940
35300;Saint-M'Hervé;541;22080
35302;Saint-Onen-la-Chapelle;425;23430
35304;Saint-Ouen-des-Alleux;543;22550
35305;Saint-Péran;168;24520
35306;Saint-Père-Marc-en-Poulet;999;23920
35307;Saint-Pern;338;22470
35308;Mesnil-Roc'h;1863;22370
35309;Saint-Rémy-du-Plain;320;22080
35310;Saint-Sauveur-des-Landes;519;23150
35311;Saint-Séglin;251;20830
35312;Saint-Senoux;742;23260
35314;Saint-Suliac;454;27120
35315;Saint-Sulpice-la-Forêt;582;27370
35316;Saint-Sulpice-des-Landes;366;20220
35317;Saint-Symphorien;227;24330
35318;Saint-Thual;357;23420
35319;Saint-Thurial;850;24030
35320;Saint-Uniac;198;23090
35321;Saulnières;321;22090
35322;Le Sel-de-Bretagne;374;22360
35324;La Selle-en-Luitré;214;22620
35325;La Selle-Guerchaise;58;22070
35326;Sens-de-Bretagne;979;22670
35327;Servon-sur-Vilaine;1664;26130
35328;Sixt-sur-Aff;998;21180
35329;Sougeal;259;21030
35330;Taillis;413;21890
35331;Talensac;1038;24770
35332;Teillay;468;21330
35333;Le Theil-de-Bretagne;661;23000
35334;Thorigné-Fouillard;3506;28380
35335;Thourie;329;21860
35336;Le Tiercent;87;23110
35337;Tinténiac;1563;23640
35338;Torcé;482;23210
35339;Trans-la-Forêt;284;20760
35340;Treffendel;499;23520
35342;Trémeheuc;149;21530
35343;Tresbœuf;493;22170
35345;Trévérien;356;22050
35346;Trimer;76;22970
35347;Val-d'Izé;1050;23150
35350;Vergéal;318;21870
35351;Le Verger;522;23780
35352;Vern-sur-Seiche;3505;26480
35353;Vezin-le-Coquet;2275;24540
35354;Vieux-Viel;137;20970
35355;Vieux-Vy-sur-Couesnon;490;22880
35356;Vignoc;799;25640
35357;Villamée;136;21500
35358;La Ville-ès-Nonais;479;24220
35359;Visseiche;343;21300
35360;Vitré;8670;23060
35361;Le Vivier-sur-Mer;482;23500
35362;Le Tronchet;460;22450
35363;Pont-Péan;1812;25170
36001;Aigurande;727;20040
36002;Aize;57;17580
36003;Ambrault;364;21680
36004;Anjouin;149;19990
36005;Ardentes;1715;23320
36006;Argenton-sur-Creuse;2515;20400
36007;Argy;275;21300
36008;Arpheuilles;115;18420
36009;Arthon;497;23180
36010;Azay-le-Ferron;425;19750
36011;Bagneux;78;21070
36012;Baraize;158;19800
36013;Baudres;204;21410
36014;Bazaiges;111;18520
36015;Beaulieu;N/A - résultat non disponible;N/A - résultat non disponible
36016;Bélâbre;469;21320
36017;La Berthenoux;195;20710
36018;Le Blanc;2977;20260
36019;Bommiers;131;21730
36020;Bonneuil;N/A - résultat non disponible;N/A - résultat non disponible
36021;Les Bordes;366;23920
36022;Bouesse;179;21910
36023;Bouges-le-Château;125;22560
36024;Bretagne;48;22720
36025;Briantes;268;21560
36026;Brion;249;21410
36027;Brives;105;22390
36028;La Buxerette;54;17280
36029;Buxeuil;95;20690
36030;Buxières-d'Aillac;107;22300
36031;Buzançais;2075;20680
36032;Ceaulmont;319;22390
36033;Celon;181;19550
36034;Chabris;1326;21370
36035;Chaillac;493;19690
36036;Chalais;69;21220
36037;La Champenoise;134;21770
36038;Champillet;70;20340
36040;La Chapelle-Orthemale;N/A - résultat non disponible;N/A - résultat non disponible
36041;La Chapelle-Saint-Laurian;58;19390
36042;Chasseneuil;267;21790
36043;Chassignolles;261;21070
36044;Châteauroux;21098;20300
36045;Châtillon-sur-Indre;1154;20290
36046;La Châtre;2104;20310
36047;La Châtre-Langlin;255;19730
36048;Chavin;129;20880
36049;Chazelet;69;17210
36050;Chezelles;186;22320
36051;Chitray;75;22680
36052;Chouday;57;26680
36053;Ciron;248;20520
36054;Cléré-du-Bois;112;20120
36055;Clion;485;20710
36056;Cluis;492;20860
36057;Coings;375;23470
36058;Concremiers;289;22540
36059;Condé;91;25080
36060;Crevant;335;20190
36061;Crozon-sur-Vauvre;176;18550
36062;Cuzion;256;20400
36063;Déols;3453;22250
36064;Diors;306;23090
36065;Diou;116;21640
36066;Douadic;222;21790
36067;Dunet;N/A - résultat non disponible;N/A - résultat non disponible
36068;Dun-le-Poëlier;216;19150
36069;Écueillé;590;19580
36070;Éguzon-Chantôme;693;20290
36071;Étrechet;416;24480
36073;Feusines;105;20410
36074;Fléré-la-Rivière;253;20920
36075;Fontenay;N/A - résultat non disponible;N/A - résultat non disponible
36076;Fontgombault;96;21620
36077;Fontguenand;101;19590
36078;Fougerolles;151;20450
36079;Francillon;N/A - résultat non disponible;N/A - résultat non disponible
36080;Frédille;N/A - résultat non disponible;N/A - résultat non disponible
36081;Gargilesse-Dampierre;134;22100
36082;Gehée;113;21620
36083;Giroux;54;23380
36084;Gournay;117;20900
36085;Guilly;101;21210
36086;Heugnes;173;21290
36087;Ingrandes;145;21990
36088;Issoudun;5399;20680
36089;Jeu-les-Bois;163;22170
36090;Jeu-Maloches;N/A - résultat non disponible;N/A - résultat non disponible
